	B-Cells	CD4+-T-Cells	CD8+-T-Cells	DCIS 1	DCIS 2	Endothelial	Invasive-Tumor-Core	Invasive-Tumor-Other	Invasive-Tumor-Surface	IRF7+-DCs	LAMP3+-DCs	Macrophages-1	Macrophages-2	Mast-Cells	Myoepi-ACTA2+	Myoepi-KRT15+	Perivascular-Like	Prolif-Invasive-Tumor	Stromal	Stromal-&-T-Cell-Hybrid	T-Cell-&-Tumor-Hybrid
PAFAH2	0.202814760592948	0.301286761975725	0.445937323101929	0.249992032169858	0.297185539291491	0.243629772930939	0.366784051862108	0.351876911563228	0.309543811847183	1.92010983069867	0.123866685255338	0.217708602703641	0.163015431633339	0.147992481981915	0.192640071104971	0.256395463449071	0.298777877714793	0.374643378605944	0.175723177562297	0.31291945920568	0.331995366170495
PDIK1L	0.302329300692959	0.401463107067389	0.235145493523956	0.482979049132252	0.631997020738343	0.304103650931594	0.967152380895509	0.596398642476464	0.811920123806493	0.151806214102033	0.241995982866684	0.286502321116027	0.421275634346349	0.26782366489903	0.322062943961955	0.306522690952768	0.307711173132772	1.12565823906122	0.291272659604566	0.354559219035153	0.565405945995911
FAM110D	0	0	0.00809165165380367	0.00068601649362015	0.00310669589223188	0.558278583847787	0.00237411169963258	0.000678499701460131	0.0121690898493586	0	0	0.0125949892945361	0	0	0.00512767072729881	0.00018582931087207	0.0131218097600021	0.00215532826981725	0.00502861779112289	0.00991937531742001	0.00608300908057757
CNKSR1	0.548654125556407	0.18980829090189	0.193528912996915	0.858935254489013	1.3295905911818	0.261359090995215	1.61466339632004	1.57699614921429	1.34517262676599	0.330453833237338	0.0777865111400115	0.307494691670789	0.19242581089971	0	1.00335649420642	1.04467831800576	0.484841285423707	1.03390016525885	0.302153420641009	0.278385226295964	0.929811456606224
CEP85	0.550625008195947	0.668407757071145	0.712982479766793	0.531333259530417	0.634234853116695	0.342548245832605	0.999165967520954	0.856118327820669	0.646940910252762	0.495117333920703	0.277592803267626	0.556566420613239	0.486645704314667	0.551473056204325	0.358652924662818	0.314472271594467	0.10773682806841	1.57119858471405	0.283489420804373	0.457425655660792	0.826466866495207
SH3BGRL3	1.49656964687648	2.3605461095856	3.13729592507725	0.870266514009585	1.22485773747522	1.57152654843516	1.0338282932595	0.93644600555685	1.14028375947726	1.8077550495491	0.588702277362756	3.07963548214954	0.920166399860713	3.10552856691064	1.29937863483364	1.19199003278972	0.719290992116778	1.22631531161072	1.06151785006377	2.28980112353848	1.6754059344035
CD52	5.74485260312648	5.73946223779541	6.93446625796917	0.158007001456449	0.116777510739855	0.431226081828128	0.0738383954387835	0.0962055422453945	0.10801208041495	0.715119592893294	0.880832041908455	2.24449441275245	0.123999597221712	0.743551795306358	0.384047828930237	0.452945788979237	0.521304615094484	0.0938417613053458	0.368465736599038	3.02462595008939	2.00077603877692
CRYBG2	0.0841535766314846	0.2210697974726	0.42192415857749	0.355577875744287	0.0852228224466821	0.0167570275365696	0.099663935723613	0.203162608175773	0.103368680013982	0.0498003007938168	0	0.0577572561552265	0.0111092595678498	0	0.0626442478179398	0.257598363327051	0.0328475185342123	0.0993076943597666	0.0371739308593486	0.416863584692303	0.242345710369618
ZNF683	0.142907141890937	0.350194776964672	7.83954195774277	0.0565552200861136	0.0325223331139929	0.183209363962453	0.00386632482484513	0	0.0234529609854012	0.172916905112322	0	0.347966707537714	0	0	0.0619435659215064	0.193825000495187	0.065614327291102	0.00694128376108775	0.0383405194664877	1.63585249230058	0.851252020892001
LIN28A	0.00457271612676192	0	0.0130069127680027	0.0176667719416284	0.0288648964643164	0.0331203594332132	0.0976374070242098	0.114867365670232	0.06441680137638	0	0	0.0125487633976495	0	0.26782366489903	0.0315334908438147	0.0168630771778123	0.00863039140551102	0.0937023614718833	0.0045385097287415	0	0.0704862770019891
SFN	0.235383761599194	0.110410702251264	0.133796802772778	0.968985494388304	1.19369662095907	0.336432339020504	0.580888499738082	0.712728726158871	0.538380435172838	0.267195877284346	0.144027688386068	0.261445474303034	0.0938297495888558	0.0775386142298865	2.52823190097697	1.09455800458963	0.269154223436313	1.07574570605094	0.305043964036459	0.131196457065746	0.485757727857397
KDF1	0.153013172496752	0.101881744671391	0.076179491794772	0.204218600963602	0.275072989878018	0.0989736723391879	0.465319968492709	0.386477849654263	0.400648006247463	0.0666986105355435	0.0493670288911599	0.0932893445942387	0.107931394202393	0	0.176724362210342	0.238839322923086	0.15534900332538	0.322472283749689	0.09295012557657	0.0398736013563744	0.30424183118042
TRNP1	0.0117076045114782	0	0.00171087569461553	0.0485827104360853	0.0457102332149012	0.0647274886959428	0.00824801459546481	0.00314622126241499	0.0131827717427302	0	0.0107521447840808	0.00914074146617195	0.0421150095837705	0	0.52972531134836	0.259330381038328	0.330715381256073	0.0129297816059812	0.019756180042991	0	0.0149707511616409
SYTL1	4.98378402999073	4.49925676113447	4.33696280259285	3.0443121879383	2.89961940706853	0.929929291501846	3.76406433329646	3.05491346731188	3.21784966829031	1.05594141595129	0.304925306714641	1.11333537136189	0.390524233766007	0.293956040161022	2.5530400810003	2.04773511591776	0.51844231370183	2.57667944316142	0.875231508834131	2.99948637624778	3.34655425204032
FCN3	0.0014548713457269	0	0	0.00480732977585002	0	1.01734292674966	0.000927651013236096	0	0.000742201623981128	0	0	0.0005351454643104	0	0	0.0514561686822928	0.00259694823400849	0.119676543597328	0.00484975102480279	0.0123546142035074	0	0.0063037383956025
FGR	0.49060878023949	0.0253880217691808	0.670263567064023	0.0304857592920466	0.0334693375275967	0.23343169275878	0.0117100539617373	0.00447202384809736	0.0218781798841214	0.13495929560598	1.8153674964068	2.2733741649456	0.237035345892297	0.919427912553635	0.123476866160496	0.0316595075818032	0	0.0139904631311719	0.10674511407777	0.18649107939693	0.154943776166753
IFI6	0.784388498941796	0.967440965757417	1.13105035588424	0.623022172856798	3.51842042110386	2.15200832091487	0.343806302677224	0.287180010028988	0.597192323084299	0.416388524578663	0.96291260444066	3.48074144957322	1.36906643873955	1.03728912351189	2.06748863277898	1.35116963144331	1.22967789725178	0.451965195000797	1.66014335292692	1.53926021996395	1.15046645156201
THEMIS2	2.18521726333163	1.11725284631316	0.930078190444795	0.1049653379804	0.10312405952403	0.412904614825388	0.024886681748677	0.0359292463263123	0.0561733137673657	12.204973917125	6.58196890613658	4.62011854640739	11.5507643114526	0.194548744187856	0.287751536353506	0.351328454124295	0.132619627105267	0.0594440898846892	0.408907965641016	0.424789668080957	0.306428139984972
SMPDL3B	0.0502215394908981	0.0367807028207574	0.0378005037829364	0.206526905181389	0.370055996130077	0.036840295644243	0.133437591030701	0.152917415662358	0.201383087300051	0.0647056539800448	0.0107521447840808	0.0497148760982254	0.0202491864889328	0	0.263999375519099	0.153743975513851	0.00170274180593818	0.131932069547155	0.0532813051158347	0	0.140597327715452
PTAFR	0.181896231073719	0.0222842757742611	0.0198058380570938	0.0300695934709086	0.126842015169187	0.363851052696277	0.00305961138640564	0.00252015177597937	0.0101214286473678	0.0241231244270758	0.165378567347168	1.11024725904699	1.29043450855692	2.3346059075645	0.105117757551967	0.0255671457781412	0	0.012725274738769	0.0708786488729955	0.136773022649492	0.0350090656999291
ATP5IF1	1.29153670218568	0.927996133066563	1.03682835331644	1.39571635039212	1.60600000232825	1.27836434926328	1.66769592530662	1.51901529297377	1.8204530217747	1.22401905604021	0.376111602680163	1.12915016107444	0.815448023904274	0.474139414926998	1.29558981877392	1.40656872363569	1.32231429458816	2.05185931841646	0.779605776879673	1.25049414752111	1.89767940545962
RAB42	0.0150196754337784	0.0279810940865288	0.00555427837273374	0.0130624863728016	0.00885835302237385	0.0126913205671551	0.0126259156178663	0.00108163487813869	0.00409368718473836	0	0	0.456172014736227	0.15876061446092	0	0.0467734987344701	0.0401020672759611	0.0642111721232079	0.0030717279035679	0.0900927283458295	0.0197422452460673	0.00865254569955868
OPRD1	0.00878623496633985	0.0100735571140468	0	0.240839158945896	0.00838997597045706	0.000207657925929248	0.0121062192889799	0.00648996255136166	0.0110472731776134	0	0	0.00308164372326502	0	0	0.0395904245391403	0.00767130710403112	0	0.00473569832576315	0.0180518727280466	0.0118643102564589	0.00126217844426409
EPB41	1.95308374667847	3.53922512629832	2.68474094170318	0.867203364066365	0.882763721308182	0.712177973908	0.820040381809855	0.797079197820112	0.823055522281134	1.60510214783916	0.972109350018862	1.08017232989701	0.531759941438035	0.733959917633387	0.715037080691006	0.811977264273224	0.698505654854936	0.525414374758929	0.362090342872148	1.92753472146466	1.369949204466
TMEM200B	0.0324378366341805	0.00778411231539978	0.0224268893479696	0.0139805614854761	0.0095651719257854	0.0777877873653787	0.00931461441350608	0.00279101862540374	0.0214543864994434	0	0	0.00870198985381303	0.0270928482934867	0	0.145120078738088	0.038634331581914	0.562026479253168	0.0446905711200564	0.506961918016303	0.270436306324316	0.0368724253444214
LAPTM5	7.59943606309295	6.26879340554004	6.54855042254654	0.413577369476445	0.430195694442343	2.13933096598159	0.258696720527614	0.337079908249608	0.327440618666404	5.43654980558312	1.06185350744704	14.0062742688013	9.44877184749076	11.8158543819845	1.01159431423723	0.743502852766248	1.03407915828991	0.26405659718115	1.11327755848578	4.43582234317611	2.25568155932924
SDC3	0.446418496350647	0.199770516539324	0.259090491078944	1.20122393685674	0.654632574436811	1.07553872062595	0.273310910350506	0.420419648192521	0.338184478695528	0.251332453460395	0.139368433036959	3.10391457480195	5.31997220669407	1.13005502187453	2.68887945809954	1.43975295054383	0.621452118672226	0.269888231735355	2.02796012732513	1.35544717814306	0.50045221676444
SERINC2	0.56948825330089	0.263645941676528	0.329920500181879	2.4120305073096	2.00746469726309	0.647788112032414	2.55862072059699	2.47432328229924	2.40243549521685	0.409268226406345	0.127153540031171	0.490113979475107	0.161210170230365	0.0775386142298865	1.51808016253337	1.71603890511442	0.685305236556573	2.01174664114944	0.500795012305211	0.294005189265908	1.68410596431999
TINAGL1	0.127531579732533	0.102100736843225	0.0955484147888839	0.979748749050483	0.164501274355736	2.27105331841306	0.165933604300263	0.219119889110864	0.193272450589997	0.100946690552548	0.0300595868376203	0.0893397114736116	0.145390806357363	0	4.44970681852767	1.58519616970738	6.96015861364292	0.123114143587273	0.136744463277012	0.167108958908501	0.126087532165247
COL16A1	0.251086451829459	0.0419276979735252	0.129712350331018	0.22905721584919	0.0874155138316749	0.244480251532664	0.00451167725523618	0.022337283926382	0.055681464524166	0.15041438093757	0	0.130346572252787	0.107098888799157	0	5.79550577461054	0.897280731167052	1.14854597461753	0.0340111341054926	6.41699350419184	1.81394016732495	0.0877968496050525
ADGRB2	0.189537573137177	0.134885604601446	0.115821725356274	0.134621596180994	0.180566533957482	0.0718654756513355	0.768691522688708	0.663058384576382	0.645954235223045	0.0599945727083202	0	0.108462050293928	0.01894890427961	0	0.253460907268358	0.230340048909424	0.209440968389563	0.73493578219981	0.418354354214636	0.0821957972314755	0.443663103949925
EIF3I	0.0608446896975439	0.0236540594848055	0.0202015521964987	0.105867315437711	0.0247930097734974	0.0616617513855021	0.00409970365615219	0.0578202856720564	0.0165430057411679	0.0261308108390603	0	0.0522108496558206	0.0437278034293043	0	0.0608042033320932	0.0846244110775078	0.00651260025334015	0.00547714462830868	0.0235207147737136	0.0468748878507356	0.000753179925646078
FAM167B	0.0877322909714154	0.038818828101382	0.107842199488149	0.0230466678241001	0.0758672066926507	0.676970568368546	0.0847062745333077	0.108929094356662	0.132608323752345	0.0165221529026118	0	0.022374501320738	0	0	0.151753021665067	0.188288162223867	0.195505653841419	0.0650099676873032	0.0409776536350299	0.0243436940095038	0.0771168789981435
LCK	0.310340089973624	3.32565043147276	3.26208708332284	0.0612134189592676	0.045349360140648	0.211674642462341	0.00209196610605293	0.0463427965457597	0.027903169148421	0.241223245580003	0.0193074420535395	0.433785062131003	0.02955621254085	0	0.18824596721648	0.152785253563543	0.112969713260303	0.0186135297521518	0.131732072946083	1.98488642268706	0.991357949583157
MARCKSL1	2.40328356261582	1.066024953063	1.20345869375459	6.88943491115986	6.53787760696417	4.85465963934236	3.74927186490286	4.36112778021035	4.60758229197833	1.72897046187893	9.72583189336551	1.97852184198256	0.447119442285733	0.435181586022604	4.66616062555281	5.64991492187115	2.966449581701	4.26536817289703	2.00409619943673	1.58431552614418	4.57325548660317
KIAA1522	0.585938737696608	0.337691707360117	0.489984630039466	3.35066299319421	2.39748429310616	0.88075496002074	2.0005104154943	1.83825089601499	2.07300127146997	0.24491489374957	0.212416138626627	0.740722936087375	0.185167023706785	9.68658015761523	1.77124855172605	3.39284296026372	0.445834041094317	1.6465810221425	0.642739573612563	0.501142030744499	1.48709291665951
S100PBP	2.02330811499788	2.08422421495644	2.43939373826817	1.02105357665755	0.570783237574983	0.930911642006566	0.517461365086119	0.532754430121034	0.568609949731275	3.69852951165225	0.954860378650041	1.2761847087795	1.21191721639999	2.29987434543858	0.965834213738458	0.85657074736269	0.968545893307854	0.65320737178101	0.97144813735224	1.19919463190398	0.920291928368625
TMEM54	0.43292816184894	0.197009190670176	0.244184093751918	1.42310280420096	1.59137657636167	0.615248544971947	0.750260708895545	0.827981945399973	0.960228069217557	0.396035780570166	0.0300595868376203	0.377943317157673	0.0887384207872327	0.135242963984799	0.929163176133288	0.995863560911142	0.540566020490075	1.09228913648448	0.48868590154158	0.251342226720659	0.878494392680168
AZIN2	0.0556378247189694	0.164981785205618	0.0882824010771917	0.0976473021948968	0.0352470172086166	0.125016777280309	0.0420397939172739	0.060786849910619	0.0186052501188067	1.17670328031657	0.136960035061769	0.148237974756294	0.0475894749188245	0	0.258078244101253	0.0713620706046594	0.139954609877764	0.0184699018793114	0.314628949885635	0.254405322223775	0.0694916232750757
GJB5	0.00844469616244829	0	0	0.0263364905126747	0.0556037710306753	0.00332347502135316	0.0311280588338923	0.0128909837006395	0.018287148816465	0	0	0.00367741503486426	0	0	0.043529741860047	0.171758800764275	0.0107085201671156	0.0233854536732697	0.00327077641854617	0	0.0328794966778801
GJA4	0.0291710627756119	0.0124880986383873	0.0226712162802388	0.00284730049969055	0.0110350377120518	1.62759070631477	0.0241573603358751	0.00417482148463332	0.00482951311948898	0.020047311655507	0	0.0127899599466518	0	0	0.0163364384062056	0.0308350443763412	4.0259369947735	0.00883101996256531	0.075199029136884	0	0.00383367686393468
TMEM35B	0.533656353417997	1.31088745171366	1.12173025517614	0.157136813840922	0.332693643804949	0.588339654462231	0.291928968169561	0.278389822778386	0.289633511594689	0.322704919523304	0.051563876405782	0.620610065241445	0.783306325055466	1.40844324178212	0.528461935325694	0.355502518243027	0.781641717292242	0.193064034073013	0.687385747563817	1.20740790231993	0.667720062155252
CLSPN	0.154020177107094	0.0531162488557239	0.0877403859946362	0.251406095075249	0.323283641832501	0.139565888384011	0.495655399862194	0.499007889084216	0.376842576843546	0.00573005482516457	0	0.207973776676389	0.068165347634903	0.203877754898163	0.179352038474638	0.0643244859716764	0.0711219679567725	1.00089166811373	0.119826765084733	0.0435722253206916	0.227365797713756
COL8A2	0.0662867995097945	0.0102875841694229	0.0543234903716108	0.0790123229598813	0.0395419984487359	0.0842328668499667	0.0115809234819572	0.0303719972421192	0.0104133857514929	0.0812635464703885	0.0107521447840808	0.268773607238951	0.099473124389492	0	0.761303067269445	0.245377181054575	0.092473903166143	0.00869401768869929	0.724540594615127	0.30964453155579	0.0481907721353931
